Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,89049,1871,12,27,0,,Y
IDCJAC0009,89049,1871,12,28,0,,Y
IDCJAC0009,89049,1871,12,29,0,,Y
IDCJAC0009,89049,1871,12,30,0,,Y
IDCJAC0009,89049,1871,12,31,0,,Y
IDCJAC0009,89049,1872,1,1,0,,Y
IDCJAC0009,89049,1872,1,2,0,,Y
IDCJAC0009,89049,1872,1,3,0.3,1,Y
IDCJAC0009,89049,1872,1,4,0,,Y
IDCJAC0009,89049,1872,1,5,0,,Y
IDCJAC0009,89049,1872,1,6,0,,Y
IDCJAC0009,89049,1872,1,7,0,,Y
IDCJAC0009,89049,1872,1,8,0,,Y
IDCJAC0009,89049,1872,1,9,0,,Y
IDCJAC0009,89049,1872,1,10,0,,Y
IDCJAC0009,89049,1872,1,11,0,,Y
IDCJAC0009,89049,1872,1,12,1.5,1,Y
IDCJAC0009,89049,1872,1,13,0.3,1,Y
IDCJAC0009,89049,1872,1,14,,,
IDCJAC0009,89049,1872,1,15,9.9,2,Y
IDCJAC0009,89049,1872,1,16,0,,Y
IDCJAC0009,89049,1872,1,17,27.9,1,Y
IDCJAC0009,89049,1872,1,18,21.1,1,Y
IDCJAC0009,89049,1872,1,19,0,,Y
IDCJAC0009,89049,1872,1,20,0,,Y
IDCJAC0009,89049,1872,1,21,,,
IDCJAC0009,89049,1872,1,22,13,2,Y
IDCJAC0009,89049,1872,1,23,0,,Y
IDCJAC0009,89049,1872,1,24,0,,Y
IDCJAC0009,89049,1872,1,25,0,,Y
IDCJAC0009,89049,1872,1,26,0,,Y
IDCJAC0009,89049,1872,1,27,0,,Y
IDCJAC0009,89049,1872,1,28,0,,Y
IDCJAC0009,89049,1872,1,29,0,,Y
IDCJAC0009,89049,1872,1,30,14.5,1,Y
IDCJAC0009,89049,1872,1,31,24.1,1,Y
IDCJAC0009,89049,1872,2,1,0.5,1,Y
IDCJAC0009,89049,1872,2,2,0,,Y
IDCJAC0009,89049,1872,2,3,0,,Y
IDCJAC0009,89049,1872,2,4,0,,Y
IDCJAC0009,89049,1872,2,5,0,,Y
IDCJAC0009,89049,1872,2,6,0,,Y
IDCJAC0009,89049,1872,2,7,0,,Y
IDCJAC0009,89049,1872,2,8,0,,Y
IDCJAC0009,89049,1872,2,9,0,,Y
IDCJAC0009,89049,1872,2,10,0,,Y
IDCJAC0009,89049,1872,2,11,0,,Y
IDCJAC0009,89049,1872,2,12,0,,Y
IDCJAC0009,89049,1872,2,13,3,1,Y
IDCJAC0009,89049,1872,2,14,0,,Y
IDCJAC0009,89049,1872,2,15,0,,Y
IDCJAC0009,89049,1872,2,16,0,,Y
IDCJAC0009,89049,1872,2,17,0,,Y
IDCJAC0009,89049,1872,2,18,0,,Y
IDCJAC0009,89049,1872,2,19,0,,Y
IDCJAC0009,89049,1872,2,20,0,,Y
IDCJAC0009,89049,1872,2,21,8.1,1,Y
IDCJAC0009,89049,1872,2,22,0,,Y
IDCJAC0009,89049,1872,2,23,0,,Y
IDCJAC0009,89049,1872,2,24,0,,Y
IDCJAC0009,89049,1872,2,25,,,
IDCJAC0009,89049,1872,2,26,1,2,Y
IDCJAC0009,89049,1872,2,27,0,,Y
IDCJAC0009,89049,1872,2,28,0,,Y
IDCJAC0009,89049,1872,2,29,0,,Y
IDCJAC0009,89049,1872,3,1,0,,Y
IDCJAC0009,89049,1872,3,2,0,,Y
IDCJAC0009,89049,1872,3,3,0,,Y
IDCJAC0009,89049,1872,3,4,0,,Y
IDCJAC0009,89049,1872,3,5,0,,Y
IDCJAC0009,89049,1872,3,6,0,,Y
IDCJAC0009,89049,1872,3,7,0,,Y
IDCJAC0009,89049,1872,3,8,0,,Y
IDCJAC0009,89049,1872,3,9,3,1,Y
IDCJAC0009,89049,1872,3,10,0,,Y
IDCJAC0009,89049,1872,3,11,0,,Y
IDCJAC0009,89049,1872,3,12,0,,Y
IDCJAC0009,89049,1872,3,13,0,,Y
IDCJAC0009,89049,1872,3,14,1.3,1,Y
IDCJAC0009,89049,1872,3,15,0.3,1,Y
IDCJAC0009,89049,1872,3,16,0,,Y
IDCJAC0009,89049,1872,3,17,,,
IDCJAC0009,89049,1872,3,18,11.2,2,Y
IDCJAC0009,89049,1872,3,19,0,,Y
IDCJAC0009,89049,1872,3,20,0,,Y
IDCJAC0009,89049,1872,3,21,0,,Y
IDCJAC0009,89049,1872,3,22,0,,Y
IDCJAC0009,89049,1872,3,23,1.5,1,Y
IDCJAC0009,89049,1872,3,24,0,,Y
IDCJAC0009,89049,1872,3,25,0,,Y
IDCJAC0009,89049,1872,3,26,1.3,1,Y
IDCJAC0009,89049,1872,3,27,5.8,1,Y
IDCJAC0009,89049,1872,3,28,0,,Y
IDCJAC0009,89049,1872,3,29,0,,Y
IDCJAC0009,89049,1872,3,30,0,,Y
IDCJAC0009,89049,1872,3,31,0,,Y
IDCJAC0009,89049,1872,4,1,0,,Y
IDCJAC0009,89049,1872,4,2,0,,Y
IDCJAC0009,89049,1872,4,3,0,,Y
IDCJAC0009,89049,1872,4,4,0,,Y
IDCJAC0009,89049,1872,4,5,3,1,Y
IDCJAC0009,89049,1872,4,6,4.1,1,Y
IDCJAC0009,89049,1872,4,7,,,
IDCJAC0009,89049,1872,4,8,0.8,2,Y
IDCJAC0009,89049,1872,4,9,0,,Y
IDCJAC0009,89049,1872,4,10,2.5,1,Y
IDCJAC0009,89049,1872,4,11,0.5,1,Y
IDCJAC0009,89049,1872,4,12,0,,Y
IDCJAC0009,89049,1872,4,13,0,,Y
IDCJAC0009,89049,1872,4,14,0,,Y
IDCJAC0009,89049,1872,4,15,0,,Y
IDCJAC0009,89049,1872,4,16,0,,Y
IDCJAC0009,89049,1872,4,17,0,,Y
IDCJAC0009,89049,1872,4,18,0,,Y
IDCJAC0009,89049,1872,4,19,0,,Y
IDCJAC0009,89049,1872,4,20,0,,Y
IDCJAC0009,89049,1872,4,21,,,
IDCJAC0009,89049,1872,4,22,3.6,2,Y
IDCJAC0009,89049,1872,4,23,0,,Y
IDCJAC0009,89049,1872,4,24,1.3,1,Y
IDCJAC0009,89049,1872,4,25,3.3,1,Y
IDCJAC0009,89049,1872,4,26,9.9,1,Y
IDCJAC0009,89049,1872,4,27,1.5,1,Y
IDCJAC0009,89049,1872,4,28,0,,Y
IDCJAC0009,89049,1872,4,29,0,,Y
IDCJAC0009,89049,1872,4,30,0,,Y
IDCJAC0009,89049,1872,5,1,0,,Y
IDCJAC0009,89049,1872,5,2,5.8,1,Y
IDCJAC0009,89049,1872,5,3,0,,Y
IDCJAC0009,89049,1872,5,4,0,,Y
IDCJAC0009,89049,1872,5,5,0,,Y
IDCJAC0009,89049,1872,5,6,0,,Y
IDCJAC0009,89049,1872,5,7,0,,Y
IDCJAC0009,89049,1872,5,8,0,,Y
IDCJAC0009,89049,1872,5,9,0,,Y
IDCJAC0009,89049,1872,5,10,2.8,1,Y
IDCJAC0009,89049,1872,5,11,1.5,1,Y
IDCJAC0009,89049,1872,5,12,,,
IDCJAC0009,89049,1872,5,13,6.4,2,Y
IDCJAC0009,89049,1872,5,14,0,,Y
IDCJAC0009,89049,1872,5,15,7.9,1,Y
IDCJAC0009,89049,1872,5,16,0,,Y
IDCJAC0009,89049,1872,5,17,4.3,1,Y
IDCJAC0009,89049,1872,5,18,10.9,1,Y
IDCJAC0009,89049,1872,5,19,,,
IDCJAC0009,89049,1872,5,20,6.4,2,Y
IDCJAC0009,89049,1872,5,21,0.3,1,Y
IDCJAC0009,89049,1872,5,22,0,,Y
IDCJAC0009,89049,1872,5,23,0.3,1,Y
IDCJAC0009,89049,1872,5,24,4.1,1,Y
IDCJAC0009,89049,1872,5,25,0,,Y
IDCJAC0009,89049,1872,5,26,0,,Y
IDCJAC0009,89049,1872,5,27,0,,Y
IDCJAC0009,89049,1872,5,28,0,,Y
IDCJAC0009,89049,1872,5,29,0,,Y
IDCJAC0009,89049,1872,5,30,0,,Y
IDCJAC0009,89049,1872,5,31,0,,Y
IDCJAC0009,89049,1872,6,1,0,,Y
IDCJAC0009,89049,1872,6,2,,,
IDCJAC0009,89049,1872,6,3,8.6,2,Y
IDCJAC0009,89049,1872,6,4,78.2,1,Y
IDCJAC0009,89049,1872,6,5,0.5,1,Y
IDCJAC0009,89049,1872,6,6,0.8,1,Y
IDCJAC0009,89049,1872,6,7,2.5,1,Y
IDCJAC0009,89049,1872,6,8,0,,Y
IDCJAC0009,89049,1872,6,9,0,,Y
IDCJAC0009,89049,1872,6,10,0,,Y
IDCJAC0009,89049,1872,6,11,0,,Y
IDCJAC0009,89049,1872,6,12,0,,Y
IDCJAC0009,89049,1872,6,13,0,,Y
IDCJAC0009,89049,1872,6,14,0,,Y
IDCJAC0009,89049,1872,6,15,4.8,1,Y
IDCJAC0009,89049,1872,6,16,0,,Y
IDCJAC0009,89049,1872,6,17,0,,Y
IDCJAC0009,89049,1872,6,18,7.1,1,Y
IDCJAC0009,89049,1872,6,19,7.4,1,Y
IDCJAC0009,89049,1872,6,20,2.8,1,Y
IDCJAC0009,89049,1872,6,21,0.8,1,Y
IDCJAC0009,89049,1872,6,22,2,1,Y
IDCJAC0009,89049,1872,6,23,,,
IDCJAC0009,89049,1872,6,24,11.9,2,Y
IDCJAC0009,89049,1872,6,25,4.6,1,Y
IDCJAC0009,89049,1872,6,26,0.3,1,Y
IDCJAC0009,89049,1872,6,27,2,1,Y
IDCJAC0009,89049,1872,6,28,3.8,1,Y
IDCJAC0009,89049,1872,6,29,0,,Y
IDCJAC0009,89049,1872,6,30,0,,Y
IDCJAC0009,89049,1872,7,1,25.7,1,Y
IDCJAC0009,89049,1872,7,2,10.7,1,Y
IDCJAC0009,89049,1872,7,3,1.3,1,Y
IDCJAC0009,89049,1872,7,4,1.8,1,Y
IDCJAC0009,89049,1872,7,5,3.6,1,Y
IDCJAC0009,89049,1872,7,6,0,,Y
IDCJAC0009,89049,1872,7,7,0,,Y
IDCJAC0009,89049,1872,7,8,0,,Y
IDCJAC0009,89049,1872,7,9,0,,Y
IDCJAC0009,89049,1872,7,10,17,1,Y
IDCJAC0009,89049,1872,7,11,0,,Y
IDCJAC0009,89049,1872,7,12,1.3,1,Y
IDCJAC0009,89049,1872,7,13,1.5,1,Y
IDCJAC0009,89049,1872,7,14,,,
IDCJAC0009,89049,1872,7,15,8.6,2,Y
IDCJAC0009,89049,1872,7,16,0,,Y
IDCJAC0009,89049,1872,7,17,0,,Y
IDCJAC0009,89049,1872,7,18,0,,Y
IDCJAC0009,89049,1872,7,19,0,,Y
IDCJAC0009,89049,1872,7,20,1.3,1,Y
IDCJAC0009,89049,1872,7,21,,,
IDCJAC0009,89049,1872,7,22,2,2,Y
IDCJAC0009,89049,1872,7,23,0,,Y
IDCJAC0009,89049,1872,7,24,1.3,1,Y
IDCJAC0009,89049,1872,7,25,0,,Y
IDCJAC0009,89049,1872,7,26,3.3,1,Y
IDCJAC0009,89049,1872,7,27,5.3,1,Y
IDCJAC0009,89049,1872,7,28,,,
IDCJAC0009,89049,1872,7,29,2,2,Y
IDCJAC0009,89049,1872,7,30,1.5,1,Y
IDCJAC0009,89049,1872,7,31,4.8,1,Y
IDCJAC0009,89049,1872,8,1,0.8,1,Y
IDCJAC0009,89049,1872,8,2,6.6,1,Y
IDCJAC0009,89049,1872,8,3,0,,Y
IDCJAC0009,89049,1872,8,4,,,
IDCJAC0009,89049,1872,8,5,24.4,2,Y
IDCJAC0009,89049,1872,8,6,4.1,1,Y
IDCJAC0009,89049,1872,8,7,0,,Y
IDCJAC0009,89049,1872,8,8,1,1,Y
IDCJAC0009,89049,1872,8,9,3.8,1,Y
IDCJAC0009,89049,1872,8,10,2,1,Y
IDCJAC0009,89049,1872,8,11,,,
IDCJAC0009,89049,1872,8,12,3,2,Y
IDCJAC0009,89049,1872,8,13,0,,Y
IDCJAC0009,89049,1872,8,14,0,,Y
IDCJAC0009,89049,1872,8,15,0,,Y
IDCJAC0009,89049,1872,8,16,0,,Y
IDCJAC0009,89049,1872,8,17,0,,Y
IDCJAC0009,89049,1872,8,18,,,
IDCJAC0009,89049,1872,8,19,8.4,2,Y
IDCJAC0009,89049,1872,8,20,2.3,1,Y
IDCJAC0009,89049,1872,8,21,0,,Y
IDCJAC0009,89049,1872,8,22,0,,Y
IDCJAC0009,89049,1872,8,23,0.8,1,Y
IDCJAC0009,89049,1872,8,24,0,,Y
IDCJAC0009,89049,1872,8,25,0,,Y
IDCJAC0009,89049,1872,8,26,0,,Y
IDCJAC0009,89049,1872,8,27,7.6,1,Y
IDCJAC0009,89049,1872,8,28,0.5,1,Y
IDCJAC0009,89049,1872,8,29,0.3,1,Y
IDCJAC0009,89049,1872,8,30,0.8,1,Y
IDCJAC0009,89049,1872,8,31,6.9,1,Y
IDCJAC0009,89049,1872,9,1,,,
IDCJAC0009,89049,1872,9,2,1,2,Y
IDCJAC0009,89049,1872,9,3,0,,Y
IDCJAC0009,89049,1872,9,4,0,,Y
IDCJAC0009,89049,1872,9,5,0,,Y
IDCJAC0009,89049,1872,9,6,0,,Y
IDCJAC0009,89049,1872,9,7,0,,Y
IDCJAC0009,89049,1872,9,8,0,,Y
IDCJAC0009,89049,1872,9,9,0,,Y
IDCJAC0009,89049,1872,9,10,0,,Y
IDCJAC0009,89049,1872,9,11,0,,Y
IDCJAC0009,89049,1872,9,12,6.6,1,Y
IDCJAC0009,89049,1872,9,13,0,,Y
IDCJAC0009,89049,1872,9,14,0,,Y
IDCJAC0009,89049,1872,9,15,0,,Y
IDCJAC0009,89049,1872,9,16,0,,Y
IDCJAC0009,89049,1872,9,17,0,,Y
IDCJAC0009,89049,1872,9,18,0,,Y
IDCJAC0009,89049,1872,9,19,0,,Y
IDCJAC0009,89049,1872,9,20,0,,Y
IDCJAC0009,89049,1872,9,21,0.5,1,Y
IDCJAC0009,89049,1872,9,22,0,,Y
IDCJAC0009,89049,1872,9,23,0,,Y
IDCJAC0009,89049,1872,9,24,2.3,1,Y
IDCJAC0009,89049,1872,9,25,0,,Y
IDCJAC0009,89049,1872,9,26,0,,Y
IDCJAC0009,89049,1872,9,27,0,,Y
IDCJAC0009,89049,1872,9,28,0,,Y
IDCJAC0009,89049,1872,9,29,,,
IDCJAC0009,89049,1872,9,30,3.8,2,Y
IDCJAC0009,89049,1872,10,1,0,,Y
IDCJAC0009,89049,1872,10,2,0,,Y
IDCJAC0009,89049,1872,10,3,8.6,1,Y
IDCJAC0009,89049,1872,10,4,0,,Y
IDCJAC0009,89049,1872,10,5,0,,Y
IDCJAC0009,89049,1872,10,6,0,,Y
IDCJAC0009,89049,1872,10,7,0,,Y
IDCJAC0009,89049,1872,10,8,7.1,1,Y
IDCJAC0009,89049,1872,10,9,3.6,1,Y
IDCJAC0009,89049,1872,10,10,0,,Y
IDCJAC0009,89049,1872,10,11,2.8,1,Y
IDCJAC0009,89049,1872,10,12,1.5,1,Y
IDCJAC0009,89049,1872,10,13,,,
IDCJAC0009,89049,1872,10,14,22.4,2,Y
IDCJAC0009,89049,1872,10,15,1,1,Y
IDCJAC0009,89049,1872,10,16,2,1,Y
IDCJAC0009,89049,1872,10,17,0,,Y
IDCJAC0009,89049,1872,10,18,0,,Y
IDCJAC0009,89049,1872,10,19,0,,Y
IDCJAC0009,89049,1872,10,20,0,,Y
IDCJAC0009,89049,1872,10,21,0,,Y
IDCJAC0009,89049,1872,10,22,0,,Y
IDCJAC0009,89049,1872,10,23,0,,Y
IDCJAC0009,89049,1872,10,24,1,1,Y
IDCJAC0009,89049,1872,10,25,0,,Y
IDCJAC0009,89049,1872,10,26,0,,Y
IDCJAC0009,89049,1872,10,27,0,,Y
IDCJAC0009,89049,1872,10,28,0,,Y
IDCJAC0009,89049,1872,10,29,0.5,1,Y
IDCJAC0009,89049,1872,10,30,1,1,Y
IDCJAC0009,89049,1872,10,31,0,,Y
IDCJAC0009,89049,1872,11,1,0,,Y
IDCJAC0009,89049,1872,11,2,0,,Y
IDCJAC0009,89049,1872,11,3,0,,Y
IDCJAC0009,89049,1872,11,4,0,,Y
IDCJAC0009,89049,1872,11,5,1,1,Y
IDCJAC0009,89049,1872,11,6,9.4,1,Y
IDCJAC0009,89049,1872,11,7,0,,Y
IDCJAC0009,89049,1872,11,8,14,1,Y
IDCJAC0009,89049,1872,11,9,14.5,1,Y
IDCJAC0009,89049,1872,11,10,,,
IDCJAC0009,89049,1872,11,11,21.3,2,Y
IDCJAC0009,89049,1872,11,12,2.8,1,Y
IDCJAC0009,89049,1872,11,13,0,,Y
IDCJAC0009,89049,1872,11,14,0,,Y
IDCJAC0009,89049,1872,11,15,0,,Y
IDCJAC0009,89049,1872,11,16,0,,Y
IDCJAC0009,89049,1872,11,17,0,,Y
IDCJAC0009,89049,1872,11,18,0,,Y
IDCJAC0009,89049,1872,11,19,19.8,1,Y
IDCJAC0009,89049,1872,11,20,4.6,1,Y
IDCJAC0009,89049,1872,11,21,0,,Y
IDCJAC0009,89049,1872,11,22,4.3,1,Y
IDCJAC0009,89049,1872,11,23,0.8,1,Y
IDCJAC0009,89049,1872,11,24,,,
IDCJAC0009,89049,1872,11,25,0.5,2,Y
IDCJAC0009,89049,1872,11,26,0,,Y
IDCJAC0009,89049,1872,11,27,8.1,1,Y
IDCJAC0009,89049,1872,11,28,6.4,1,Y
IDCJAC0009,89049,1872,11,29,3.8,1,Y
IDCJAC0009,89049,1872,11,30,0,,Y
IDCJAC0009,89049,1872,12,1,0,,Y
IDCJAC0009,89049,1872,12,2,0,,Y
IDCJAC0009,89049,1872,12,3,0,,Y
IDCJAC0009,89049,1872,12,4,0,,Y
IDCJAC0009,89049,1872,12,5,0,,Y
IDCJAC0009,89049,1872,12,6,0,,Y
IDCJAC0009,89049,1872,12,7,7.4,1,Y
IDCJAC0009,89049,1872,12,8,,,
IDCJAC0009,89049,1872,12,9,0.8,2,Y
IDCJAC0009,89049,1872,12,10,0,,Y
IDCJAC0009,89049,1872,12,11,0,,Y
IDCJAC0009,89049,1872,12,12,11.2,1,Y
IDCJAC0009,89049,1872,12,13,0,,Y
IDCJAC0009,89049,1872,12,14,0,,Y
IDCJAC0009,89049,1872,12,15,0,,Y
IDCJAC0009,89049,1872,12,16,0,,Y
IDCJAC0009,89049,1872,12,17,0.5,1,Y
IDCJAC0009,89049,1872,12,18,10.7,1,Y
IDCJAC0009,89049,1872,12,19,3,1,Y
IDCJAC0009,89049,1872,12,20,16.5,1,Y
IDCJAC0009,89049,1872,12,21,31.5,1,Y
IDCJAC0009,89049,1872,12,22,,,
IDCJAC0009,89049,1872,12,23,3.6,2,Y
IDCJAC0009,89049,1872,12,24,3,1,Y
IDCJAC0009,89049,1872,12,25,2,1,Y
IDCJAC0009,89049,1872,12,26,4.3,1,Y
IDCJAC0009,89049,1872,12,27,0,,Y
IDCJAC0009,89049,1872,12,28,0,,Y
IDCJAC0009,89049,1872,12,29,,,
IDCJAC0009,89049,1872,12,30,1.5,2,Y
IDCJAC0009,89049,1872,12,31,0,,Y
IDCJAC0009,89049,1873,1,1,0,,Y
IDCJAC0009,89049,1873,1,2,0,,Y
IDCJAC0009,89049,1873,1,3,0,,Y
IDCJAC0009,89049,1873,1,4,0,,Y
IDCJAC0009,89049,1873,1,5,,,
IDCJAC0009,89049,1873,1,6,32.8,2,Y
IDCJAC0009,89049,1873,1,7,0,,Y
IDCJAC0009,89049,1873,1,8,0,,Y
IDCJAC0009,89049,1873,1,9,0,,Y
IDCJAC0009,89049,1873,1,10,0,,Y
IDCJAC0009,89049,1873,1,11,0,,Y
IDCJAC0009,89049,1873,1,12,,,
IDCJAC0009,89049,1873,1,13,11.2,2,Y
IDCJAC0009,89049,1873,1,14,0.5,1,Y
IDCJAC0009,89049,1873,1,15,0,,Y
IDCJAC0009,89049,1873,1,16,0,,Y
IDCJAC0009,89049,1873,1,17,0,,Y
IDCJAC0009,89049,1873,1,18,0,,Y
IDCJAC0009,89049,1873,1,19,0,,Y
IDCJAC0009,89049,1873,1,20,0,,Y
IDCJAC0009,89049,1873,1,21,0,,Y
IDCJAC0009,89049,1873,1,22,1.3,1,Y
IDCJAC0009,89049,1873,1,23,0,,Y
IDCJAC0009,89049,1873,1,24,0,,Y
IDCJAC0009,89049,1873,1,25,0,,Y
IDCJAC0009,89049,1873,1,26,0,,Y
IDCJAC0009,89049,1873,1,27,0,,Y
IDCJAC0009,89049,1873,1,28,0,,Y
IDCJAC0009,89049,1873,1,29,0,,Y
IDCJAC0009,89049,1873,1,30,15,1,Y
IDCJAC0009,89049,1873,1,31,8.9,1,Y
IDCJAC0009,89049,1873,2,1,0,,Y
IDCJAC0009,89049,1873,2,2,0,,Y
IDCJAC0009,89049,1873,2,3,0,,Y
IDCJAC0009,89049,1873,2,4,0,,Y
IDCJAC0009,89049,1873,2,5,0,,Y
IDCJAC0009,89049,1873,2,6,0,,Y
IDCJAC0009,89049,1873,2,7,0,,Y
IDCJAC0009,89049,1873,2,8,0,,Y
IDCJAC0009,89049,1873,2,9,0,,Y
IDCJAC0009,89049,1873,2,10,0,,Y
IDCJAC0009,89049,1873,2,11,0,,Y
IDCJAC0009,89049,1873,2,12,0.8,1,Y
IDCJAC0009,89049,1873,2,13,0,,Y
IDCJAC0009,89049,1873,2,14,0,,Y
IDCJAC0009,89049,1873,2,15,0,,Y
IDCJAC0009,89049,1873,2,16,,,
IDCJAC0009,89049,1873,2,17,4.1,2,Y
IDCJAC0009,89049,1873,2,18,6.1,1,Y
IDCJAC0009,89049,1873,2,19,43.2,1,Y
IDCJAC0009,89049,1873,2,20,0,,Y
IDCJAC0009,89049,1873,2,21,1,1,Y
IDCJAC0009,89049,1873,2,22,6.9,1,Y
IDCJAC0009,89049,1873,2,23,,,
IDCJAC0009,89049,1873,2,24,11.4,2,Y
IDCJAC0009,89049,1873,2,25,0,,Y
IDCJAC0009,89049,1873,2,26,0,,Y
IDCJAC0009,89049,1873,2,27,0,,Y
IDCJAC0009,89049,1873,2,28,0,,Y
IDCJAC0009,89049,1873,3,1,0,,Y
IDCJAC0009,89049,1873,3,2,0,,Y
IDCJAC0009,89049,1873,3,3,0,,Y
IDCJAC0009,89049,1873,3,4,0,,Y
IDCJAC0009,89049,1873,3,5,0,,Y
IDCJAC0009,89049,1873,3,6,0,,Y
IDCJAC0009,89049,1873,3,7,0,,Y
IDCJAC0009,89049,1873,3,8,0,,Y
IDCJAC0009,89049,1873,3,9,0,,Y
IDCJAC0009,89049,1873,3,10,0,,Y
IDCJAC0009,89049,1873,3,11,0,,Y
IDCJAC0009,89049,1873,3,12,0,,Y
IDCJAC0009,89049,1873,3,13,0,,Y
IDCJAC0009,89049,1873,3,14,0,,Y
IDCJAC0009,89049,1873,3,15,0,,Y
IDCJAC0009,89049,1873,3,16,0,,Y
IDCJAC0009,89049,1873,3,17,0,,Y
IDCJAC0009,89049,1873,3,18,1,1,Y
IDCJAC0009,89049,1873,3,19,1.5,1,Y
IDCJAC0009,89049,1873,3,20,4.8,1,Y
IDCJAC0009,89049,1873,3,21,3.8,1,Y
IDCJAC0009,89049,1873,3,22,1.5,1,Y
IDCJAC0009,89049,1873,3,23,,,
IDCJAC0009,89049,1873,3,24,0.8,2,Y
IDCJAC0009,89049,1873,3,25,0,,Y
IDCJAC0009,89049,1873,3,26,11.2,1,Y
IDCJAC0009,89049,1873,3,27,0.5,1,Y
IDCJAC0009,89049,1873,3,28,0,,Y
IDCJAC0009,89049,1873,3,29,0,,Y
IDCJAC0009,89049,1873,3,30,,,
IDCJAC0009,89049,1873,3,31,2.3,2,Y
IDCJAC0009,89049,1873,4,1,0,,Y
IDCJAC0009,89049,1873,4,2,0,,Y
IDCJAC0009,89049,1873,4,3,0,,Y
IDCJAC0009,89049,1873,4,4,0,,Y
IDCJAC0009,89049,1873,4,5,0,,Y
IDCJAC0009,89049,1873,4,6,0,,Y
IDCJAC0009,89049,1873,4,7,0,,Y
IDCJAC0009,89049,1873,4,8,0,,Y
IDCJAC0009,89049,1873,4,9,5.1,1,Y
IDCJAC0009,89049,1873,4,10,18.3,1,Y
IDCJAC0009,89049,1873,4,11,0,,Y
IDCJAC0009,89049,1873,4,12,0,,Y
IDCJAC0009,89049,1873,4,13,,,
IDCJAC0009,89049,1873,4,14,5.8,2,Y
IDCJAC0009,89049,1873,4,15,0.8,1,Y
IDCJAC0009,89049,1873,4,16,0.5,1,Y
IDCJAC0009,89049,1873,4,17,8.1,1,Y
IDCJAC0009,89049,1873,4,18,5.6,1,Y
IDCJAC0009,89049,1873,4,19,4.6,1,Y
IDCJAC0009,89049,1873,4,20,0,,Y
IDCJAC0009,89049,1873,4,21,0,,Y
IDCJAC0009,89049,1873,4,22,11.9,1,Y
IDCJAC0009,89049,1873,4,23,0.8,1,Y
IDCJAC0009,89049,1873,4,24,0,,Y
IDCJAC0009,89049,1873,4,25,0,,Y
IDCJAC0009,89049,1873,4,26,0,,Y
IDCJAC0009,89049,1873,4,27,,,
IDCJAC0009,89049,1873,4,28,10.7,2,Y
IDCJAC0009,89049,1873,4,29,16.5,1,Y
IDCJAC0009,89049,1873,4,30,0,,Y
IDCJAC0009,89049,1873,5,1,1.5,1,Y
IDCJAC0009,89049,1873,5,2,0,,Y
IDCJAC0009,89049,1873,5,3,0,,Y
IDCJAC0009,89049,1873,5,4,0,,Y
IDCJAC0009,89049,1873,5,5,4.1,1,Y
IDCJAC0009,89049,1873,5,6,4.6,1,Y
IDCJAC0009,89049,1873,5,7,0,,Y
IDCJAC0009,89049,1873,5,8,1.5,1,Y
IDCJAC0009,89049,1873,5,9,1.8,1,Y
IDCJAC0009,89049,1873,5,10,0,,Y
IDCJAC0009,89049,1873,5,11,0,,Y
IDCJAC0009,89049,1873,5,12,0,,Y
IDCJAC0009,89049,1873,5,13,0,,Y
IDCJAC0009,89049,1873,5,14,0,,Y
IDCJAC0009,89049,1873,5,15,0,,Y
IDCJAC0009,89049,1873,5,16,0.8,1,Y
IDCJAC0009,89049,1873,5,17,0,,Y
IDCJAC0009,89049,1873,5,18,0,,Y
IDCJAC0009,89049,1873,5,19,0,,Y
IDCJAC0009,89049,1873,5,20,0,,Y
IDCJAC0009,89049,1873,5,21,0,,Y
IDCJAC0009,89049,1873,5,22,6.1,1,Y
IDCJAC0009,89049,1873,5,23,5.3,1,Y
IDCJAC0009,89049,1873,5,24,1.3,1,Y
IDCJAC0009,89049,1873,5,25,,,
IDCJAC0009,89049,1873,5,26,4.3,2,Y
IDCJAC0009,89049,1873,5,27,0,,Y
IDCJAC0009,89049,1873,5,28,0,,Y
IDCJAC0009,89049,1873,5,29,0,,Y
IDCJAC0009,89049,1873,5,30,0,,Y
IDCJAC0009,89049,1873,5,31,4.6,1,Y
IDCJAC0009,89049,1873,6,1,,,
IDCJAC0009,89049,1873,6,2,0.8,2,Y
IDCJAC0009,89049,1873,6,3,0,,Y
IDCJAC0009,89049,1873,6,4,0,,Y
IDCJAC0009,89049,1873,6,5,0,,Y
IDCJAC0009,89049,1873,6,6,1.3,1,Y
IDCJAC0009,89049,1873,6,7,0,,Y
IDCJAC0009,89049,1873,6,8,,,
IDCJAC0009,89049,1873,6,9,6.9,2,Y
IDCJAC0009,89049,1873,6,10,3.8,1,Y
IDCJAC0009,89049,1873,6,11,0.5,1,Y
IDCJAC0009,89049,1873,6,12,0,,Y
IDCJAC0009,89049,1873,6,13,7.1,1,Y
IDCJAC0009,89049,1873,6,14,2,1,Y
IDCJAC0009,89049,1873,6,15,0,,Y
IDCJAC0009,89049,1873,6,16,0,,Y
IDCJAC0009,89049,1873,6,17,0,,Y
IDCJAC0009,89049,1873,6,18,4.8,1,Y
IDCJAC0009,89049,1873,6,19,1.3,1,Y
